stock,buy_date,sell_date,buy_reason,sell_reason,buy_price,sell_price,loss_pct,actual_post_days,recovered,recover_days,max_potential_pct,post_gain_pct,buy_date_norm,key,profit_pct,is_win,holding_bars,adx,pdi,mdi,pdi_mdi_ratio,is_strong_trend,atr_pct,vs_ma5,vs_ma10,vs_ma20,vs_ma60,is_bullish_align,ma5_slope,recent_gain3,recent_gain5,body_pct,body_ratio,upper_shadow_ratio,lower_shadow_ratio,vol_ratio,reversal_ratio,prev5_drop,rsi,macd_diff,macd_dea,macd_hist,macd_hist_prev,macd_hist_slope,kdj_k,kdj_d,kdj_j,kdj_cross,boll_upper,boll_mid,boll_lower,boll_pctb,boll_width,cci,wr,mfi,bias6,bias12,bias24
300207,2025-11-05,2025-11-12,影线后收阳,止损清仓,36.08000183105469,32.209999084472656,-10.868966435525923,10,False,0,-3.325944296118609,8.289357527270763,2025-11-05,300207_2025-11-05,-10.868966435525923,False,7,34.84562117797797,30.946274663991037,17.318212715106295,1.7869208083463073,True,5.418515436382555,1.456615354580088,7.936703208918497,12.81875454300319,28.37497883851491,True,1.6812503341705012,0.8948644422301089,8.871461966063237,9.632336670739464,0.8025319927491794,0.1987371795566049,0.0473190637270652,1.0690875143514182,1.811429704938616,8.459315069820985,64.308,1.591,1.25,0.683,0.592,0.091,72.41973889048644,71.08480630992841,75.08960405160252,True,36.824,31.981,27.137,0.9231962249462876,30.289859604139952,84.45543653879592,18.99,72.56045895625242,2.621,9.911,11.768
300207,2025-12-17,2025-12-19,影线后收阳,止损清仓,28.979999542236328,28.40999984741211,-2.123678645933051,10,True,1,4.520363678342299,6.617392038763017,2025-12-17,300207_2025-12-17,-2.123678645933051,False,2,21.25738340992455,16.704969542344458,18.007666811167212,0.927658742107839,False,3.216503855663106,0.9826467826355162,0.3705876757664207,0.2542666331264288,-6.989683002517784,False,0.0418318807868684,-1.7960036683659155,0.2074670324484717,4.057447559384802,0.8625951308718334,0.159292423769295,0.0,1.010264837476654,2.215683634582085,-4.237001104002009,45.825,-0.689,-0.723,0.067,-0.032,0.099,42.88739658610659,38.99497014234951,50.67224947362074,True,29.94,28.906,27.873,0.535558559378968,7.150764547152841,-70.95584105633459,36.585,46.34682938381229,0.853,0.314,-1.179
301035,2024-10-25,2024-10-29,影线后收阳,盈利锁定,35.0099983215332,34.97999954223633,-0.2455012776947706,10,True,1,12.13938932806518,12.235559849361984,2024-10-25,301035_2024-10-25,-0.2455012776947706,False,4,37.27234285251012,30.651701762789617,23.947612924007363,1.2799481042246776,True,6.543029552176437,1.050623982574865,2.789191069809345,3.514032503512747,17.42082814584063,True,0.1676865404955034,1.802846591708252,0.8352450767114498,1.7732464203392553,0.7922031597564541,0.1639390395667481,0.0983634237400489,1.0723446059992956,3.588255093797684,5.000004623875474,59.536,1.347,1.47,-0.247,-0.264,0.017,56.996619713136695,44.34769972162388,82.29445969616233,True,40.141,33.821,27.502,0.5940342053590636,37.37027290736525,-7.98479742572305,81.012,59.02452558177017,1.015,2.759,6.643
301319,2024-10-18,2024-10-31,影线后收阳,止损清仓,14.220000267028809,13.829999923706056,-2.898183537641764,10,True,3,15.189865352858485,18.438172459347463,2024-10-18,301319_2024-10-18,-2.898183537641764,False,13,58.07211627274128,50.56576019273123,11.24470344877356,4.496851377458634,True,7.102672331623576,5.13086088249493,3.350536021940323,15.567476964564536,21.955405643599253,True,1.9598977720943016,6.836963326243948,10.061920921503305,6.040271654238794,0.7941177020573177,0.2469132168595403,0.0123459551867493,1.6291863068019832,5.062477275842954,-2.3323661973064542,64.198,0.68,0.547,0.267,0.232,0.035,41.10432556221858,47.06389531114212,29.185186064371493,False,15.478,12.305,9.131,0.8017961662248005,51.58065826899634,64.97503949262239,36.288,65.69777119476461,5.922,6.034,17.577
600004,2024-07-31,2024-08-05,影线后收阳,震荡市时间止损,9.109999656677246,9.06999969482422,-0.5983272351786355,10,True,1,0.6586215354324567,1.10254007535182,2024-07-31,600004_2024-07-31,-0.5983272351786355,False,5,12.095832075118295,21.658997719092383,23.502313868709376,0.9215687374479686,False,1.701427127233304,1.425068889219785,0.975390445705439,0.6462986036222954,0.0,False,0.3799733508351218,1.3348152237400626,1.901566938179393,2.47468284430082,0.7857125827228109,0.0909114553982469,0.1818185758997078,2.024409150855079,22.00152598950882,-1.2222184075249565,50.227,0.008,0.026,-0.035,-0.061,0.0259999999999999,41.19862875007138,31.91409372725096,59.767698795712214,True,9.345,9.051,8.758,0.5996586996205214,6.48547121864989,-24.27348571416379,51.724,40.729634133837635,1.504,0.719,0.0
600004,2024-12-06,2024-12-10,影线后收阳,止损清仓,9.420000076293944,9.420000076293944,-0.1599520143956713,10,True,1,1.6985121668391638,1.6985121668391638,2024-12-06,600004_2024-12-06,-0.1599520143956713,False,4,32.385945660407096,14.545448240166529,20.909103519666942,0.6956514527983082,False,1.668182315569238,0.5765544697918951,1.453959443687312,0.6517796873138354,3.4577441691001236,False,0.2998508129813307,0.1062723596598798,1.5086244326639628,1.5086244326639628,0.9333320617724288,0.0714300311305781,0.0,1.2052106685979296,3.500011920940324,0.5411276187598063,55.819,0.023,0.029,-0.012,-0.029,0.017,71.95894377296398,60.41584165722193,95.04514800444808,True,9.613,9.359,9.105,0.6200788903424123,5.427930334437431,61.366058112769934,16.279,46.5615582899887,0.731,1.436,0.364
600004,2024-12-27,2024-12-31,影线后收阳,止损清仓,9.420000076293944,9.15999984741211,-2.9156245321864867,10,False,0,-1.8046717082493453,0.9825344332654932,2024-12-27,600004_2024-12-27,-2.9156245321864867,False,4,11.049167457660152,18.579253767667087,16.393358045498108,1.1333403269850049,False,1.3876243215122168,1.1380732018866824,0.8997451495353344,0.45857069440971,0.9069493489101637,False,0.2799313428414225,1.0729655015467532,1.399355381859308,1.7278600805329538,0.8421020930582743,0.0625014901175404,0.1250029802350809,1.7155922178031973,1.777773068282965,-0.6437711148821496,54.431,0.001,0.011,-0.02,-0.04,0.02,39.94510609418119,30.93724698066099,57.96082432122159,True,9.54,9.377,9.214,0.6319020745213059,3.4765916604457576,-16.78352385210958,52.381,46.48169596152854,1.182,0.569,0.726
600004,2025-05-26,2025-06-06,影线后收阳,止损清仓,9.039999961853027,9.0,-0.601721718785144,10,True,1,0.0,0.4444440205891927,2025-05-26,600004_2025-05-26,-0.601721718785144,False,11,78.68148635270015,32.92685905286259,8.536541398155222,3.85716621253406,True,1.2958290960157588,1.0281628084493757,1.2885149787453964,3.521327595022487,4.823747130365341,True,-0.1339295075027878,0.7803756158349057,-0.6593452428735904,1.916573601886017,0.8095240257764497,0.058824849375624,0.1764689382804699,1.5192410594674508,2.42858310626703,-1.2290464695135888,64.823,0.122,0.099,0.047,0.044,0.003,63.5606909174392,69.83582910398346,51.01041454435068,False,9.191,8.733,8.274,0.8353325647252201,10.500400778655692,68.1021316100343,18.519,66.01050408845364,0.743,1.754,4.197
600157,2024-11-18,2024-11-25,影线后收阳,止损清仓,1.7100000381469729,1.5499999523162842,-9.501715693154004,10,True,7,19.298240721892387,31.61290481360973,2024-11-18,600157_2024-11-18,-9.501715693154004,False,7,58.23351856713551,40.00000953674317,14.66667652130127,2.7272715450326337,True,6.265664020625497,5.036857564625379,3.136311581160963,14.114117458659992,35.84006727589627,True,-0.6105000329026375,3.636367445806553,-2.840906397000803,7.547169952781877,0.9230769936149668,0.0,0.0833332505491077,1.483340369465905,5.999970197826825,-10.9195434585684,67.258,0.11,0.108,0.005,0.001,0.004,55.12455070160784,62.79459475121632,39.784462602390875,False,1.844,1.498,1.153,0.8060782028176159,46.12817089452603,48.61112898497737,24.528,73.78481529447498,3.636,5.992,17.391
600176,2025-03-31,2025-04-07,影线后收阳,止损清仓,12.300000190734863,11.369999885559082,-7.70883605143156,10,False,0,-4.552848869372595,3.2541766867475084,2025-03-31,600176_2025-03-31,-7.70883605143156,False,7,76.95072429416201,34.42622886745857,7.17212205706844,4.800005994534074,True,2.83391296830351,0.753605819313177,1.485151046826747,5.430080103738572,12.236520491340592,True,0.0163857593406455,0.5723683656470123,0.0813688276067997,2.414654090976875,0.9062507450587702,0.068963816276263,0.0344835524044105,1.0004989232780666,9.666751438471564,-0.0825704004211602,67.941,0.372,0.339,0.065,0.076,-0.0109999999999999,63.79954954985565,69.61322518930126,52.17219827096443,False,12.674,11.666,10.659,0.8143921542108504,17.272415566603794,57.09668355682817,22.581,66.55464665661594,0.641,2.429,6.582
600188,2024-10-21,2024-11-04,多头排列形成,震荡市时间止损,14.869999885559082,14.43000030517578,-3.1141940828019132,10,True,4,1.6812374036585305,4.781701772631371,2024-10-21,600188_2024-10-21,-3.1141940828019132,False,14,68.97443734769598,34.42623976000459,8.587037904352188,4.009093722825686,True,6.153328182752915,2.368167818949828,1.4324695793502575,7.27554709999259,11.67436342705019,True,0.0275437325215875,3.551533712221861,0.1346767917549109,2.4104643027629495,0.6249995742521313,0.5714289606840308,0.0285721292312555,1.2178951772504514,1.1666640175730276,0.8996547830925486,59.079,0.484,0.44,0.088,0.09,-0.002,37.00517384330646,37.09342614235002,36.82866924521933,False,16.227,13.861,11.496,0.7131684391374089,34.131736526946106,43.29815602700483,57.772,75.49510506885056,1.989,1.266,10.101
600188,2025-08-25,2025-08-27,影线后收阳,止损清仓,12.920000076293944,12.460000038146973,-3.7146289192542934,10,False,0,-1.238388904545603,2.4077061783017357,2025-08-25,600188_2025-08-25,-3.7146289192542934,False,2,30.632190093439704,36.34021904532732,14.690745151805112,2.4736811284798614,True,2.1450675498565297,2.442118540446387,2.2718284184015434,2.523409603629774,6.397288239739793,True,0.783122528431561,4.36187364185185,3.94207368534119,1.4128752622417275,0.6000006357824734,0.2222216335353706,0.4444432670707413,1.2195564761799789,3.5999923706345727,0.9561743723930212,59.88,0.116,0.132,-0.032,-0.078,0.046,53.89636065529674,40.27480123140142,81.13947950308737,True,13.123,12.602,12.081,0.8051824148694299,8.268528804951593,51.32965869936851,27.907,45.95917230631589,2.689,1.953,2.283
600339,2025-08-08,2025-08-18,影线后收阳,止损清仓,3.4600000381469727,3.450000047683716,-0.4485067880082977,10,True,1,6.069365197447791,6.37681233534865,2025-08-08,600339_2025-08-08,-0.4485067880082977,False,10,23.216378554433067,22.881328193191734,16.10171580512721,1.4210490652123993,False,2.4360039062058565,1.347393185474708,1.2584147035870217,2.049846008003319,6.292562396572397,True,0.7079653312098962,1.7647041498996467,3.592818175491069,1.1695895017748938,0.4444444444444444,0.25,1.0,1.618244274317252,4.0,1.7804208675267097,60.225,0.04,0.043,-0.007,-0.012,0.005,49.782424972505936,45.582572726943,58.18212946363181,True,3.549,3.391,3.232,0.7192430225456551,9.348274845178404,18.3007329454063,36.364,62.750898152791315,1.715,1.046,2.481
600664,2024-11-07,2024-11-21,影线后收阳,震荡市时间止损,4.070000171661377,3.859999895095825,-5.311410688840002,10,False,0,-1.228505863046516,4.145080056452086,2024-11-07,600664_2024-11-07,-5.311410688840002,False,14,59.904140050174,31.45540095286834,6.572774524987385,4.7857112446632595,True,3.738153781332731,2.0050153707678984,2.235622425561478,6.294074824528852,18.57247333316282,True,0.5544361525625027,2.0050165898100376,2.777781122595073,3.826532970612721,0.833333554091195,0.1333331214058422,0.0666665607029211,1.1565659404767172,2.4999940395535227,2.0671877129287437,63.477,0.158,0.159,-0.002,-0.008,0.006,57.2489373483445,56.97813097341413,57.79055009820523,True,4.166,3.829,3.492,0.8575670202691048,17.60250718203187,72.22536656378452,26.667,70.4440862918668,2.133,3.453,6.556
600664,2025-05-29,2025-06-05,影线后收阳,盈利锁定,3.7899999618530273,3.7899999618530273,-0.1599520143956892,10,True,1,6.068602147453149,6.068602147453149,2025-05-29,600664_2025-05-29,-0.1599520143956892,False,7,37.89749991917888,25.16555883587294,9.933766992063344,2.533334922792043,True,2.8458344652149896,1.3911169141181048,0.423952963387553,1.9502341509341832,4.249758213852873,True,0.2682400860240833,2.4324300813361748,1.3368971173472657,2.4324300813361748,0.75,0.0,0.3333333333333333,1.0143338457907638,9.0,-3.14960334281626,56.077,0.036,0.041,-0.008,-0.015,0.0069999999999999,37.69627825637112,41.9988193976206,29.09119597387216,False,3.868,3.718,3.567,0.740863660641287,8.095750403442704,-0.9114650676392808,37.5,76.71496606753693,1.382,0.642,2.076
600671,2025-02-27,2025-03-06,影线后收阳,盈利锁定,10.020000457763672,10.0,-0.359238099389009,10,True,1,13.27345172599815,13.500003814697264,2025-02-27,600671_2025-02-27,-0.359238099389009,False,7,61.35727242008334,20.05495153292612,7.9670290802443295,2.517243420468484,True,2.5948111852748994,1.519760692099715,1.406745389340313,2.8483503847137435,8.765269930412153,True,0.0811213059431615,1.417007507096331,0.4008107952115226,2.4539952080302108,0.4800014495849609,0.3333320087896717,0.749995032961269,1.644219227124355,2.000007947293549,-1.8145191914456953,65.255,0.233,0.248,-0.03,-0.042,0.012,42.918770389314425,43.12028864055309,42.51573388683708,False,10.31,9.742,9.175,0.7444937953864945,11.650585095462942,37.45059075785995,35.385,55.8971164516072,1.332,1.614,4.607
600744,2024-12-16,2024-12-20,影线后收阳,止损清仓,3.640000104904175,3.359999895095825,-7.839961239005532,10,False,0,-7.692313234582195,0.0,2024-12-16,600744_2024-12-16,-7.839961239005532,False,4,30.400532065454662,26.62337461276344,12.337647057002153,2.1578972465137523,True,3.0219787957371245,0.9988918034670378,2.2759227113826217,4.283056738468065,9.221847365563352,True,0.3899731001416364,0.0,1.9607891588331912,2.2471956014182424,0.5333340750795523,0.7499977648303506,0.1249996274717251,1.6141261421101776,1.1428605488400925,-1.3888876011341835,59.632,0.06,0.05,0.021,0.018,0.003,75.16999853120711,73.64842840986364,78.21313877389406,True,3.676,3.491,3.305,0.9029652423293116,10.62732741334861,93.55434692407106,13.333,78.34223034056944,1.158,2.825,4.698
601288,2025-03-05,2025-03-07,影线后收阳,止损清仓,4.789999961853027,4.730000019073486,-1.4105568607317316,10,True,8,0.6263091867905554,1.902751632663204,2025-03-05,601288_2025-03-05,-1.4105568607317316,False,2,15.595407992125748,21.00835386269981,20.16807901228236,1.0416636036533635,False,1.7745310819186333,0.6725508519069733,0.2931320502772832,0.2721365661621676,2.019806949960069,False,0.1684208920127392,0.630246460686381,0.8421044600637336,1.698512166839145,0.5714285714285714,0.5,0.25,1.3892990609483833,2.666687859617891,-0.6329057894472109,53.275,0.015,0.027,-0.024,-0.032,0.008,26.01188400925704,26.85195843324086,24.331735161289387,False,4.928,4.777,4.626,0.5430462313014146,6.321959388737692,-48.19174681787688,62.963,50.0310975645182,0.701,-0.139,0.516
601678,2024-11-20,2024-12-04,多头排列形成,震荡市时间止损,4.03000020980835,3.910000085830689,-3.132859585727509,10,True,2,4.218352124226604,7.416872559296547,2024-11-20,601678_2024-11-20,-3.132859585727509,False,14,44.09923879234373,30.136958338987608,9.589043332880992,3.1428534935959114,True,2.587736046424498,2.91113831561513,1.999498518413498,3.1482004633167984,12.632761558277666,True,0.4102572416647886,4.40415335058718,2.0253205356679924,2.544532858841947,0.8333353201567206,0.0999973773993815,0.0999997615817619,1.4496253586053631,1.4285748345543785,-0.5037778534604955,62.552,0.079,0.091,-0.024,-0.038,0.0139999999999999,45.07652113757629,40.3797249599763,54.47011349277628,True,4.062,3.907,3.752,0.8967748703495141,7.934476580496558,97.05021092648616,24.0,63.00850990384602,2.762,2.047,4.09
601678,2026-02-24,2026-03-03,影线后收阳,盈利锁定,5.510000228881836,5.460000038146973,-1.0659449789860511,10,True,1,7.259520905890176,8.24175469086368,2026-02-24,601678_2026-02-24,-1.0659449789860511,False,7,18.293478280408436,17.402583119200468,17.14286174314039,1.0151504095378945,False,4.990926495178048,2.2642950478585027,3.6688649023901334,4.129267376005823,17.810567067910025,True,0.5599107711124292,1.4733039239835486,2.7985091722205,3.18352193700892,0.6800003051757812,0.352940681484141,0.117646893828047,1.229115750186855,2.833337306980108,0.7648176234636703,62.714,0.18,0.197,-0.034,-0.053,0.0189999999999999,63.89780419515392,55.21320179086367,81.26700900373443,True,5.667,5.292,4.916,0.7909457108945885,14.191232048374896,75.457980334045,27.536,58.15273005121876,2.353,3.734,6.302
601991,2025-03-31,2025-04-07,影线后收阳,止损清仓,2.8299999237060547,2.630000114440918,-7.215779255547574,10,True,7,1.413426251992438,9.125466185357292,2025-03-31,601991_2025-03-31,-7.215779255547574,False,7,52.33246692955905,38.70965343691805,13.978476705743374,2.7692326032215884,True,2.347300177303514,0.78347334028574,0.2834849307713315,2.946522305562618,6.43765682330123,True,-0.4255331956694388,1.0714275678809635,-2.076130761943677,3.663000144099141,0.7692307692307693,0.3,0.0,1.6179040499554196,2.0,-4.545450377297415,58.997,0.044,0.045,-0.002,-0.004,0.002,43.41388889798304,56.62867549143071,16.984315711087703,False,2.927,2.749,2.571,0.727527875578805,12.950163695889408,19.336170962330826,30.0,76.83413884964949,0.295,0.712,3.489
603057,2024-10-18,2024-10-25,影线后收阳,止损清仓,16.34000015258789,16.040000915527344,-1.992995952221213,10,True,1,6.793149326719947,8.790522237733631,2024-10-18,603057_2024-10-18,-1.992995952221213,False,7,47.91667779376366,36.12065112366902,12.67992189151486,2.8486493396966592,True,6.377862436174775,1.2015363075316063,-1.239045131136451,3.3948177331427556,14.345697028226144,True,0.6482987875780645,2.767299022729718,3.286981465200653,1.743466350912968,0.373334248860677,0.928569968869422,0.7499948910429766,1.0553577289339324,0.5283034485240533,-2.0884587955890574,56.876,0.502,0.588,-0.172,-0.181,0.009,18.951992117166434,27.69350980972798,1.4689567320433383,False,17.981,15.804,13.626,0.6231917686768977,27.55631485699824,-7.753880413664009,69.742,66.53565931759337,1.543,-1.134,4.741
603137,2026-02-03,2026-03-03,影线后收阳,震荡市时间止损,14.479999542236328,14.09000015258789,-2.84900995692396,10,True,6,0.5524922645682319,3.3357009364012273,2026-02-03,603137_2026-02-03,-2.84900995692396,False,28,8.157399568861885,20.1058275812219,18.2539584425034,1.1014502769112544,False,1.864640811202776,1.1455696464779304,0.5695213514652826,1.223345819389113,0.8567223034588652,False,0.0978879814483337,2.1156504273913552,0.4857716555548055,0.9059174725491336,0.481477556902471,0.5384700030811215,0.5384700030811215,1.0567116884778789,0.999992664050178,-1.1764711317500756,56.481,0.052,0.046,0.012,-0.004,0.016,54.18180005064117,54.26615729659965,54.013085558724214,False,14.605,14.305,14.005,0.7916659037272127,4.194337644180354,55.11546192441711,30.882,73.03339350631414,1.035,0.567,1.662
603823,2024-10-21,2024-10-30,多头排列形成,盈利锁定,9.489999771118164,9.489999771118164,-0.1599520143956669,10,True,1,6.217072358457744,6.217072358457744,2024-10-21,603823_2024-10-21,-0.1599520143956669,False,9,44.4982679208085,40.93791266205059,14.955643267802978,2.7372886561277596,True,5.938582367616636,1.4322361987543688,0.8715983334540893,5.850202446375963,6.183795972469948,True,0.6454393284097382,0.5296630609895968,3.2644200699990753,1.605991606849301,0.4838690822281493,1.000006357844945,0.0666683620919853,1.0042586995704494,0.7142837680119527,5.869079886157546,55.687,0.166,0.132,0.067,0.064,0.003,35.16795221134716,36.67519468227928,32.15346726948293,False,10.321,8.965,7.61,0.6934709594681535,30.239821528165077,33.24200705649205,57.955,74.01542454491013,1.733,0.556,6.41
603823,2024-12-05,2024-12-17,影线后收阳,震荡市时间止损,10.100000381469728,9.619999885559082,-4.904830304970468,10,False,0,-3.267325853883143,1.5592575258733727,2024-12-05,603823_2024-12-05,-4.904830304970468,False,12,7.764105351266418,25.037467818853926,20.689642353548084,1.2101450276911254,False,4.717114444393816,0.7179927434400679,0.5775779107375727,1.8504551540867515,7.235763706009152,True,0.3000611580143393,-1.1741671470031063,1.5075434681407116,3.8026809521139815,0.6491235408381282,0.432431039193348,0.108107759798337,1.3642536334025424,1.5416655076909629,-3.168323132795461,54.935,0.146,0.164,-0.036,-0.046,0.01,35.827378942466595,43.28400731300073,20.914122201398328,False,10.418,9.916,9.415,0.6829515268890601,10.114965711980638,16.180770460607985,42.236,55.58283531780371,0.849,0.373,2.625
603823,2025-05-06,2025-05-12,影线后收阳,止损清仓,10.270000457763672,10.039999961853027,-2.3959071774816025,10,True,1,1.7526713094291362,4.083663834361588,2025-05-06,603823_2025-05-06,-2.3959071774816025,False,6,35.330081865040285,30.81180909200001,8.671591520533381,3.5531896329573427,True,3.769647958484379,2.967718918545972,4.0526877319695505,7.409929194308036,6.160847957830521,False,0.4228756237603099,5.985561429275402,2.087475441228401,4.05269074815123,0.9756115148075438,0.0249981522586551,0.0,1.015067391934685,2.500005960470162,-1.5999984741210938,58.359,0.095,0.01,0.17,0.141,0.029,78.43350209408246,76.6402627437701,82.01998079470718,True,10.491,9.562,8.632,0.8811191273607705,19.44153942689814,87.57127376927406,6.757,78.16323008289939,2.82,5.252,6.393
920725,2025-12-03,2025-12-04,影线后收阳,止损清仓,36.70000076293945,35.0,-4.784697360963475,10,True,2,4.904629971774359,10.0,2025-12-03,920725_2025-12-03,-4.784697360963475,False,1,26.9981467936302,24.428284485999296,20.75537613231474,1.1769617823483371,False,5.616971586297055,6.785383875556157,7.072005292942496,2.336737150898009,12.18095888353659,False,0.8154880512917321,9.486874289225293,3.936559998833227,8.837483494534078,0.6234310257867216,0.6040266824033621,0.0,2.6129064274737996,3.104169150195901,-2.172641364151815,54.754,-0.006,0.236,-0.484,-0.963,0.479,35.76289556644091,24.734907050674,57.81887259797474,True,40.793,35.862,30.931,0.5849726995477036,27.49986057665495,72.51845452016853,41.287,43.11027253261097,6.3,6.177,2.378
920725,2026-03-10,2026-03-16,影线后收阳,止损清仓,37.36000061035156,36.060001373291016,-3.634041524271426,10,False,0,-3.7473273635091946,-0.2773219218245212,2026-03-10,920725_2026-03-10,-3.634041524271426,False,6,48.705818363701184,35.250419495891116,15.905331704861744,2.2162643414167973,True,6.947844751509352,2.0653494615559618,0.6086082700487541,3.8008463059351745,4.65572410808976,True,0.7985904969854999,-0.2669473480113981,4.037874600670456,5.626241839303203,0.7928286792039904,0.2613065422961391,0.0,1.1570849630423092,4.522705992509363,-6.017651876782113,53.58,0.322,0.32,0.004,-0.105,0.109,37.98041659540478,40.166823287301824,33.607603211610694,False,39.223,35.992,32.761,0.7116992587978277,17.953989775505658,14.111696442361922,51.604,66.51891444387117,2.389,1.224,3.659
